id_vendedor;nome_vendedor;categorias_atendidas;qtde_distinta_produtos;media_preco;qtde_disponivel_estoque;total_valor_estoque_usd;reputacao;status_vendedor;total_transacoes;vendas_estimativa
250307046;DISTRIBUCIONSFSAS;1;1;78,0;1;78,0;5_green;platinum;4342;338676,0
250775701;ADSPANAMERICANA3;1;5;25725,6;5;128628,0;;;0;0,0
250777152;AUTODELSOL MITRE;1;40;31911,022249999998;40;1276440,89;;;0;0,0
250783495;CASA POLICELLA;1;1;267,11;1;267,11;5_green;platinum;2069;552650,5900000001
251272080;TECNOPEDIDO;1;2;7,2;150;1080,42;5_green;gold;3108;22377,600000000002
251362536;UNIFORCES;1;1;39,9;1;39,9;5_green;platinum;6470;258153,0
251501113;EPIC_BIKES;1;1;79,68;150;11952,0;5_green;platinum;14115;1124683,2000000002
251587027;COSTASSRL;1;1;0,0;1;0,0;;;0;0,0
251638518;COMPUJAV;1;1;78,84;1;78,84;5_green;platinum;4405;347290,2
251883588;CAMIDIET;1;1;14,98;1;14,98;5_green;platinum;1179;17661,420000000002
252709772;KIARSRL;1;1;180,36;1;180,36;5_green;platinum;2109;380379,24000000005
253480319;ELECTRICIDADSEGADOSAELECTR;3;5;110,176;5;550,88;5_green;platinum;22833;2515648,608
253517804;SAFITSPORT;1;2;31,38;1000;31383,0;5_green;platinum;76590;2403394,1999999997
253699003;FIMPORTS;1;1;0,16;1;0,16;5_green;;231;36,96
253747870;AGILRENTACAR;1;2;0,0;2;0,0;;;0;0,0
254425738;SOY TUFARMACIA;3;20;28,891081081081083;3464;118859,49;5_green;platinum;177736;5134985,187027027
254609397;VAROS;1;1;28,2;1;28,2;5_green;platinum;3420;96444,0
254869626;PUNTO NUBE;1;2;21,1;350;7290,32;5_green;platinum;36482;769770,2000000001
255217310;FERRETERIA HEREDIA;1;1;68,2;1;68,2;5_green;platinum;2884;196688,80000000002
255398899;MALASIASTORE;2;2;56,75;2;113,5;5_green;platinum;5501;312181,75
255619706;AUTOFRANCE_PEUGEOT_VTELOPEZ;1;7;33068,57142857143;7;231480,0;;;0;0,0
255620855;FERRETERÍA FERROLUX;1;1;178,47;1;178,47;5_green;silver;1519;271095,93
255650925;RIO_MEJOR;1;1;25,54;50;1277,19;5_green;platinum;41055;1048544,7
255703879;IBNEGOCIOSINMOBILIARIOS;1;1;206,4;1;206,4;;;0;0,0
256236010;LEXPRES 5;1;6;25000,0;6;150000,0;;;0;0,0
256263226;PETENATTIHOGAR;3;10;356,98199999999997;408;29789,129999999997;5_green;platinum;141827;50629686,11399999
256324891;PILISAR 33709180849;4;7;101,61;1301;93986,9;3_yellow;;277643;28211305,23
256788917;ROBERTSGEORGEALBERT;1;1;122,15;1;122,15;5_green;platinum;7656;935180,4
256829458;CARBURADORWEBERCOMAR;1;1;0,1;1;0,1;5_green;;39;3,9000000000000004
256921482;IGLUFIVE;2;3;22,156666666666666;52;2265,12;5_green;platinum;7637;169210,46333333332
256950172;GENTILEINMUEBLES;1;1;100,8;1;100,8;;;0;0,0
257077964;JAZAKSHOP.COM;3;4;73,2575;651;18812,739999999998;5_green;platinum;57930;4243806,975
257163383;BONIFICACIONES VOLKSWAGEN;1;16;57041,25;16;912660,0;;;0;0,0
257212739;LEONELACULLARIPROPIEDADES;1;12;301,75;12;3621,0;;;0;0,0
257258141;IMPORTRELEX;1;1;9,6;1;9,6;5_green;platinum;32798;314860,8
257397406;LUAN_VENTAS;2;2;7,08;200;1187,54;5_green;platinum;12699;89908,92
257430344;DISTRIBUIDORA DUKE;1;7;29,822857142857142;7;208,76;5_green;platinum;3409;101666,12
257448167;RUMISH;3;5;5,792;802;6482,78;5_green;platinum;58981;341617,952
257452014;DUALSHOCK;1;6;26,191666666666666;153;4390,570000000001;5_green;platinum;2020;52907,166666666664
257694264;FRIDAINTIMASHOP;1;14;19,618571428571432;5800;118397,52;5_green;platinum;81156;1592164,782857143
257932091;SCORPIONSDRG;1;1;22,08;5000;110383,44;5_green;platinum;1304;28792,319999999996
258537230;MAFACHA.SRL;1;2;265,745;2;531,49;5_green;platinum;15341;4076794,045
258551824;PYP_PERCUSION;1;2;70,17500000000001;2;140,35000000000002;5_green;platinum;4342;304699,85000000003
258674486;KARCHER S.A.;1;1;176,26;500;88128,0;5_green;platinum;3725;656568,5
259551928;FUNDBOSQNATARGBIODIVBOSQUE;1;1;3,6;1;3,6;5_green;silver;2088;7516,8
259852610;CASADYLAN;1;1;7,92;50;396,0;5_green;platinum;6804;53887,68
259883053;ERIKAPARRAVW;1;4;31770,0;4;127080,0;;;0;0,0
260339374;BLUE_AIR_JEANS;1;3;34,09;700;23860,2;5_green;platinum;54118;1844882,62
260529063;CIELA HOME;1;1;0,0;1;0,0;5_green;;137;0,0
260762071;RENAULTRUTA3 CAPITAL;1;6;29588,02;6;177528,12;;;0;0,0
260923384;YA MUSIC;1;1;707,16;1;707,16;5_green;;313;221341,08
260997155;LUXONO;1;2;151,235;2;302,47;5_green;platinum;86487;13079861,445
261196163;TABUOFICIAL;1;1;19,6;500;9798,3;5_green;platinum;14437;282965,2
261505804;FIAT GIAMA3;1;4;26613,015;4;106452,06;;;0;0,0
261703851;TOYOTA KANSAI_CABALLITO;1;1;43200,0;1;43200,0;;;0;0,0
262556365;REAL COVER;1;2;32,855;501;15616,97;5_green;platinum;16978;557812,19
262582139;IVMACO;4;5;67,96833333333333;803;30486,8;5_green;platinum;78810;5356584,35
262715105;UGREENARG;1;1;9,17;200;1834,56;5_green;platinum;8619;79036,23
262738046;BRIAN_NAHUEL06;2;1;105,12;2;210,24;5_green;;47;4940,64
262835699;ELNUEVOEMPORIOSA;2;3;6,773333333333333;301;1538,6100000000001;5_green;platinum;81116;549425,7066666667
262869224;ROMEROPROP;1;9;78,65333333333334;9;707,88;;;0;0,0
263034421;ACABAJO DECO;1;1;840,0;1;840,0;5_green;gold;1360;1142400,0
263320871;CRISTIANDARWIN69;1;1;2,4;1;2,4;5_green;;18;43,199999999999996
263763135;DELHOSPITALJAVIERCOLLIYDIE;1;1;42,59;1;42,59;5_green;platinum;10906;464486,54000000004
263770607;GRAVEDADX;2;2;55,57;201;17578,88;5_green;platinum;30908;1717557,56
263809933;SIKLAOFICIAL;2;2;63,589999999999996;51;322,69;5_green;platinum;3649;232039,90999999997
263834080;STAGE-MUSIC;1;1;135,91;1;135,91;5_green;platinum;3619;491858,29
263920605;DECOMAT SA;1;1;112,46;1;112,46;5_green;platinum;16449;1849854,5399999998
264045030;HERRAMIENTASMAYORISTA;2;3;12,713333333333333;151;1078,15;5_green;platinum;25756;327444,61333333334
264146233;CONCEPTOCUATROSA;2;2;117,815;5001;60823,51;5_green;platinum;4917;579296,355
264159435;CM SERVICE;1;1;0,0;1;0,0;5_green;;13;0,0
264366028;EMI_PALADINO;1;1;16,8;1;16,8;;;0;0,0
264490310;DUAITEK;7;8;17,64;9;158,76;5_green;platinum;90394;1594550,1600000001
264922678;SUBLIMACIONESEREN;1;1;15,36;250;3839,76;5_green;platinum;1677;25758,719999999998
264934748;MASHARYSRL;1;1;365,44;1;365,44;5_green;platinum;5689;2078988,16
265484143;PIDEWEB;5;23;121,9948;3758;384906,27;5_green;platinum;430873;52564265,4604
265699968;OZONO CALZADOS;2;5;65,935;2001;132514,99;5_green;platinum;33570;2213437,95
265888320;NORTIMESRL;1;3;196,00666666666666;3;588,02;5_green;gold;1210;237168,06666666665
265893742;DAIHATSU_HOME;1;34;106,00970588235293;331;26629,230000000003;5_green;platinum;33199;3519416,225588235
266826517;RODRIGUEZZLUCIO;1;3;0,0;3;0,0;5_green;;21;0,0
266991559;-MARQUEZDIGITAL11-;2;4;109,7825;4;439,13;5_green;platinum;8106;889896,945
267260119;IMPERIA PROPIEDADES;1;1;120,0;1;120,0;;;0;0,0
267299678;SETEC BROTHERS;1;1;4,56;1;4,56;5_green;gold;3059;13949,039999999999
267352617;ARENA PROPIEDADES;1;3;126,0;3;378,0;;;0;0,0
267533632;VIVERO LAPALMERA;1;2;0,0;2;0,0;5_green;;646;0,0
267787134;FTARGENTINASA;1;1;4,56;500;2278,26;5_green;platinum;13897;63370,31999999999
268105080;TOPDENTAL ROSARIO;1;1;43,08;1;43,08;5_green;platinum;1358;58502,64
268399104;MITIPI.AR;1;4;0,0;4;0,0;4_light_green;;41;0,0
268713712;SAAN6748142;1;1;2940,0;50;147000,0;;;0;0,0
268897178;CANDYCRAFT;3;2;6,443333333333334;5100;16078,08;5_green;platinum;141475;911570,5833333335
268911045;LOMASBULLSERVICE;1;4;17,1375;400;5726,280000000001;5_green;platinum;52572;900952,6499999999
268917066;HALL-MARKET;2;2;45,540000000000006;2;91,08000000000001;5_green;platinum;14039;639336,06
269216040;ARKADIUMPLAY;1;1;244,8;1;244,8;5_green;;296;72460,8
269258816;VIDRIOBAZAR;2;2;44,995000000000005;51;795,5300000000001;5_green;platinum;74870;3368775,6500000004
269296962;FULLENERGY;1;2;62,27;2;124,54;5_green;platinum;9272;577367,4400000001
269333744;SOCIAL-BAR;1;1;0,0;1;0,0;;;0;0,0
269853410;LAKONICH HERRAMIENTAS;1;1;166,8;1;166,8;5_green;platinum;2240;373632,0
269872914;AR-INVERSIONES;1;2;117,9;2;235,8;;;0;0,0
269965609;ANIKASHOP;1;1;14,4;1;14,4;5_green;platinum;27812;400492,8
269968876;PRADO HOGAR;1;1;62,97;500;31486,39;5_green;platinum;4100;258177,0
269998830;DX ELECTRONICA;1;3;62,663333333333334;101;5694,9800000000005;5_green;platinum;53732;3367026,2266666666
270835634;SHREMWOOD-RAMOS;1;1;70,2;1;70,2;5_green;platinum;12528;879465,6000000001
270905522;UNIBRANDCO;2;2;10,186666666666666;3;30,56;5_green;platinum;120041;1222817,6533333333
271009493;4K HOME;1;1;81,79;150;12269,25;5_green;platinum;18390;1504118,1
271020215;FC TIENDAOFICIAL;2;2;88,78999999999999;2;177,57999999999998;5_green;platinum;6101;541707,7899999999
271064590;AUTOTAG-CABILDO;1;2;40350,0;2;80700,0;;;0;0,0
271089318;MALL GASTRONOMICO;1;1;163,06;1;163,06;5_green;platinum;4434;723008,04
271116330;LEOKUNFUPANDA;1;3;0,0;3;0,0;;;0;0,0
271151998;ANDAMIOS_ALQUIMAR;1;1;0,0;1;0,0;5_green;;10;0,0
271209359;CROSSRAY.SPORT;1;1;15,57;250;3891,6;5_green;platinum;14728;229314,96
271329172;MICROFASTSRL;1;1;0,0;1;0,0;5_green;platinum;53208;0,0
271863094;GALICIAINDUMENTARIA;1;2;11,91;750;8932,75;5_green;platinum;34166;406917,06
272436300;VEIGA BUSES;1;1;0,0;1;0,0;;;0;0,0
272773499;HALCON SHOP;2;2;29,599999999999998;301;9564,84;5_green;platinum;45422;1344491,2
273039478;GALILEAKIDS;1;1;18,47;100;1846,8;5_green;platinum;4468;82523,95999999999
273312822;TIENDA GURU;1;1;75,05;500;37527,0;5_green;platinum;33534;2516726,6999999997
273864798;MASIVOSRODO;1;1;1,79;500;894,0;5_green;platinum;135481;242510,99
273964387;DISQUERIA RGS;1;2;43,2;2;86,4;5_green;platinum;8804;380332,80000000005
274586823;AUAU8537876;1;2;38397,6;2;76795,2;;;0;0,0
274594100;ESTASEN11;1;1;7,08;250;1770,0;5_green;platinum;18489;130902,12
275034379;DISTRIWIL;1;1;13,56;1;13,56;5_green;platinum;44425;602403,0
276728492;AUTOGEN-LIBERTADOR;1;6;42434,88;6;254609,28;;;0;0,0
276944015;POWERGENENERGIA;1;2;0,06;2;0,12;5_green;;36;2,16
277057642;RHTECNO;1;1;1053,6;1;1053,6;5_green;platinum;12903;13594600,799999999
277179075;CALA9329964;1;1;0,0;1;0,0;;;0;0,0
277179162;HAPPY TAILS;1;3;23,03;3;69,09;5_green;platinum;162910;3751817,3000000003
277456148;KEMMERERPROPIEDADES;1;1;5760,0;1;5760,0;;;0;0,0
277458136;ARTEMUSICAL SA;1;3;210,64666666666665;3;631,9399999999999;5_green;silver;1297;273208,7266666666
278128746;JUGACONVALENITA;1;1;115,2;200;23040,0;5_green;silver;474;54604,8
278157812;LABORATORIO ENA;2;2;27,779999999999998;102;2010,36;5_green;platinum;61148;1698691,44
278944476;JAGUAROFICIAL;1;23;43,68043478260869;8450;358189,5;5_green;platinum;309529;13520361,297826085
279062465;KELOMAN77;1;1;1,2;1;1,2;5_green;;180;216,0
279063250;DEBRAGARCIAINMOBILIARIA;1;8;94,2;8;753,6;;;0;0,0
279125250;KIKI MARKET;2;7;10,498571428571429;806;7357,84;5_green;platinum;10876;114182,46285714286
279747450;RSM GROUP;1;1;3,48;100;347,55;5_green;platinum;5111;17786,28
279759994;VERONASARANDI;1;1;16440,0;1;16440,0;;;0;0,0
279780679;360.SUPLEMENTOS.ARG;2;1;42,0;10000;420000,0;5_green;platinum;1487;62454,0
279795370;FNC RELOJES;1;6;152,9;6;917,4;5_green;gold;1673;255801,7
279846299;TTJU9345480;1;1;0,0;1;0,0;;;0;0,0
280080849;OFFICEONTIME;1;1;39,48;1;39,48;5_green;platinum;6426;253698,47999999998
280373481;ALCATRAZ_ARG;1;1;68,69;1;68,69;5_green;platinum;7418;509542,42
280459344;VALPERVENTAS;1;1;0,0;1;0,0;5_green;silver;531;0,0
280618234;FML INMOBILIARIA;1;1;480,0;1;480,0;;;0;0,0
280735376;MIRANDASTORE_AR;1;8;10,055;8050;99155,84;5_green;platinum;4449;44734,695
281073457;SUANT.MUSICA;1;5;164,292;204;3770,41;5_green;platinum;9794;1609075,848
281097855;QUINCYPARTYCOTILLON;1;1;38,76;50;1938,0;5_green;gold;383;14845,08
281191233;COCA5903201;1;1;0,0;1;0,0;4_light_green;;1;0,0
281695363;HIGHPERFORMANCE.ARG;1;1;112,23;1;112,23;5_green;platinum;16988;1906563,24
281901137;BVCOMPLEMENTOS;1;1;16,09;1;16,09;5_green;platinum;793;12759,369999999999
282493496;DGMUSIC DISCOS;1;1;14,28;1;14,28;5_green;gold;1898;27103,44
282724271;HAMMAXAUTOS;1;1;28200,0;1;28200,0;;;0;0,0
282738236;3DIMPRESSIONS;1;1;8,45;1;8,45;5_green;platinum;6506;54975,7
282899569;INMOBILIARIA PABLOAQUINO;1;1;74,4;1;74,4;;;0;0,0
283008310;DISEÑOSDELOLA;1;1;55,5;150;8324,28;5_green;platinum;23312;1293816,0
284257637;FARMACEUTICAALBERDI;2;2;25,919999999999998;3;77,75999999999999;5_green;platinum;16303;422573,75999999995
284471168;ANEROM-STORE;1;1;14,35;50;717,54;5_green;silver;1008;14464,8
284641027;DIMARJOYAS;1;1;17,09;250;4272,15;5_green;gold;1034;17671,06
284676358;OHMYSHOPARG;2;3;17,083333333333332;3;51,25;5_green;platinum;188229;3215578,75
284824585;SKY- VISION;1;1;299,44;500;149722,2;5_green;platinum;31029;9291323,76
285158455;ADRYDEY;1;1;51,6;1;51,6;5_green;;30;1548,0
285269764;STORMCOVERS;1;1;72,0;1;72,0;5_green;gold;1276;91872,0
286006261;HD EVENTOS;1;1;0,0;1;0,0;;;0;0,0
286130434;INOMAX;2;3;22,673333333333332;301;4813,97;5_green;platinum;80808;1832186,72
286545781;RAISA_SABOGAL;1;1;20,52;150;3077,83;5_green;platinum;1861;38187,72
286608361;NACIA.ARG;2;9;34,726;4750;167934,12;5_green;platinum;142739;4956754,5139999995
286696019;DIEGOHERNANPOLO;1;1;0,0;1;0,0;;;7;0,0
286936856;TIENDAMIPAÑAL;5;17;8,398947368421053;16451;89858,59999999999;5_green;platinum;361108;3032927,0863157897
287054359;LUMPINI TRADE;1;2;201,83499999999998;2;403,66999999999996;5_green;platinum;8684;1752735,14
287058393;CDTEK;1;2;13,2;250;3299,7;5_green;platinum;30488;402441,6
287062852;IMPERDIBLEDISCOS;1;1;37,21;1;37,21;5_green;;105;3907,05
287075830;ZFUING;1;1;20,39;1;20,39;5_green;;11;224,29000000000002
287266064;INDUMENTARIAJAIO;1;1;7,04;50;352,14;5_green;platinum;23596;166115,84
287282593;DRICCOSA;1;2;80,685;51;5199,31;5_green;platinum;12856;1037286,36
287440338;TIENDA DIGGIT;3;6;157,465;754;112630,01999999999;5_green;platinum;76145;11990172,425
287470237;GOURMETPAISANO;1;1;43,19;150;6478,2;5_green;platinum;46680;2016109,2
287550151;MEGA_SHOW;1;1;18,0;50;899,94;5_green;platinum;15842;285156,0
288298585;MEJIAENZO;1;1;0,0;1;0,0;4_light_green;;11;0,0
288424045;SELGOM S.A;1;1;24,38;1;24,38;5_green;platinum;5859;142842,41999999998
288702266;GRUPO_SPOT_SRL;1;1;65,56;50;3277,99;5_green;platinum;21219;1391117,6400000001
288744907;UNI-T TIENDAOFICIAL;1;8;84,59875;351;17346,59;5_green;platinum;24578;2079268,0775
288753228;ALCLICK_ARG;1;2;226,68;151;43186,38;5_green;platinum;23758;5385463,44
288878028;CAR-DISTRICT;1;1;59338,8;1;59338,8;;;0;0,0
288888091;ALEJANDRO GENOVE;1;1;120,0;1;120,0;;;5;600,0
288896851;INSUMOSODONTOLOGICOSWEB;5;6;59,45333333333334;10850;167089,56;5_green;platinum;182968;10878057,493333334
289269810;RINGO-TECNO AVELLANEDA;1;1;145,47;1;145,47;4_light_green;;40;5818,8
289335128;PAGLYU;1;4;7,29;1750;13289,33;5_green;platinum;17487;127480,23
290048967;TIENDA BAE;1;1;21,17;1;21,17;5_green;platinum;17806;376953,02
290403581;LS PALERMO;1;1;3,83;500;1914,0;5_green;platinum;144920;555043,6
290477101;PROCELL_PERGAMINO;1;1;69,02;1;69,02;5_green;platinum;4019;277391,38
291124358;TIENDA ONLY;2;2;29,04;251;2896,68;5_green;platinum;16027;465424,07999999996
291124504;PARISKA.COM.AR;1;1;69,11;100;6911,14;5_green;platinum;17270;1193529,7
292093185;CAPRIKA;1;1;10,67;500;5334,0;5_green;platinum;25522;272319,74
292753962;FEDE AMALI;1;1;1017,48;1;1017,48;5_green;silver;552;561648,96
293421646;PUNTO_ DIGITAL;2;2;82,74000000000001;2;165,48000000000002;5_green;platinum;57620;4767478,800000001
293425181;SHOPNOWSRL;1;1;690,3;1;690,3;5_green;gold;1564;1079629,2
293614035;EXXE GRAFICA;1;1;3,77;500;1882,95;5_green;platinum;7306;27543,62
293800824;SPMA8777573;1;1;0,0;1;0,0;5_green;;25;0,0
294085738;DELFINA GERON;1;1;2160,0;1;2160,0;;;0;0,0
294090259;SERGIOBIJOUTERIE;1;3;9,590000000000002;102;859,18;5_green;platinum;7485;71781,15000000001
294352467;ALINFINITODISFRACES;1;1;26,4;1;26,4;5_green;gold;4381;115658,4
294473281;NYT SRL;2;7;52,50285714285714;106;4858,08;5_green;platinum;35607;1869469,234285714
294490958;XSTOREAR;1;1;72,0;1;72,0;5_green;platinum;20168;1452096,0
294771171;DIAZ HOME;1;1;53,99;1;53,99;5_green;platinum;67824;3661817,7600000002
294789951;LEOPOLDOGARCIAYUBRO;1;1;0,0;1;0,0;5_green;;11;0,0
295061280;SEBASRIDER;1;1;0,0;1;0,0;;;5;0,0
295332099;RAKU.SA;1;1;6,41;100;641,28;5_green;platinum;4968;31844,88
295537795;INFLABLESLD;1;1;0,0;1;0,0;;;0;0,0
295542128;TM REPRESENTACIONES;2;2;42,6;2;85,2;5_green;platinum;11324;482402,4
295567025;TIENDANEXT;3;18;113,78611111111111;914;103979,35;5_green;platinum;118900;13529168,611111112
295662312;LOBE2531931;1;1;4,75;1;4,75;5_green;;24;114,0
296087838;EPSAMOTOS;1;1;53,9;50;2695,02;5_green;platinum;58103;3131751,6999999997
296585502;AUTOFRANCE_PC_USADOS;1;5;21576,0;5;107880,0;;;0;0,0
296728610;SUONO ARGENTINA;5;8;139,13625;1351;252878,22;5_green;platinum;170345;23701164,506249998
297066837;MSP WEB;1;1;14,46;50;722,83;5_green;platinum;15523;224462,58000000002
297234747;RC80117;1;1;0,0;1;0,0;;;0;0,0
297650012;MOJOTEX;3;9;40,666000000000004;3150;140136,96;5_green;platinum;28386;1154345,0760000001
297676266;FIAT GIAMA2;1;7;29680,457142857143;7;207763,2;;;0;0,0
297697151;SMARTTECHGROUPSRL;1;1;42,0;250;10499,7;5_green;platinum;13382;562044,0
297908415;AUTODELSOLFLORIDACONVENCIONAL;1;39;36798,487435897434;39;1435141,01;;;0;0,0
298375863;ECOINGENIOOFICIAL;1;1;84,62;250;21156,0;5_green;gold;1077;91135,74
298384897;FRANCIS BULNES;1;1;0,6;1;0,6;;;0;0,0
298644359;TXDSHOP;1;1;27,59;1;27,59;5_green;platinum;15300;422127,0
298974925;JUGUETES BOUTIQUE;1;1;30,0;50;1500,0;5_green;platinum;6530;195900,0
299063395;DISTRIBUIDORA MELANGE;1;1;6,79;50;339,54;5_green;platinum;21259;144348,61000000002
299468347;GLAMTIENDASOFICIALES;3;8;17,98933333333333;2150;34748,46;5_green;platinum;45655;821303,0133333332
299503133;AUDILEDSTORE;1;1;0,0;1;0,0;4_light_green;;46;0,0
299618944;MARTC5611505;1;1;7,68;1;7,68;5_green;platinum;29333;225277,44
300413988;TIENDAMSTORE;1;1;1704,0;1;1704,0;5_green;platinum;2972;5064288,0
300422219;KARLIBETHP;1;1;0,0;1;0,0;5_green;;79;0,0
300871100;MILTIENDA SRL;1;1;173,75;1;173,75;5_green;platinum;2646;459742,5
301362427;ESDIVERTIDO;1;1;116,28;1;116,28;5_green;platinum;8084;940007,52
301844754;FERRETEROS;1;1;3,72;200;743,69;5_green;platinum;4932;18347,04
302090818;UNIVERSALAUTOPIEZAS;1;3;47,586666666666666;3;142,76;5_green;platinum;20822;990849,5733333334
302249631;HIPERCOMSRL;1;1;43,36;1;43,36;5_green;platinum;26975;1169636,0
302723381;PALUSHOP;1;1;3,24;1;3,24;5_green;platinum;11397;36926,28
302984474;COMPRALOHOYY;1;1;34,19;1;34,19;5_green;platinum;9455;323266,44999999995
303013227;NUTRISUPLEAR;2;1;48,28;2;96,56;5_green;platinum;36863;1779745,6400000001
303146795;CLAUDIOGARCIAYUBRO;1;1;0,0;1;0,0;5_green;;11;0,0
303545281;TIEMPOSOCLOCK16;1;1;0,0;1;0,0;5_green;;19;0,0
303681543;MUSICA MIA;1;9;240,2588888888889;58;2466,66;5_green;platinum;3378;811594,5266666666
304075578;HARDWORLD;1;1;58,39;150;8757,79;5_green;gold;3267;190760,13
304447322;COLDWELLBANKERCONCEPT;1;1;186,0;1;186,0;;;0;0,0
304479333;EXISTESOLUCIÓN;1;1;11,88;1;11,88;4_light_green;;6;71,28
304659380;PHOENIXTIENDAWEB;2;3;52,305;53;772,99;5_green;platinum;2805;146715,525
304981611;MICOLECHOARGENTINA;1;1;46,68;50;2334,0;5_green;platinum;8595;401214,6
305615909;MOSE5040847;1;1;204,0;1;204,0;;;0;0,0
306379146;101DB.COM.AR;1;2;958,665;501;107600,67;5_green;platinum;16814;16118993,309999999
306627641;PATAGONIA HOME;2;2;39,9;750;21899,4;5_green;platinum;172582;6886021,8
306884411;JALOMI SHOP;4;5;7,474000000000001;152;1100,94;5_green;platinum;210297;1571759,7780000002
307326281;MMEDD.COM.AR;1;1;2116,21;1;2116,21;5_green;gold;970;2052723,7
307435639;IMPORTADORA SOHO;2;1;20,4;100;2040,0;5_green;platinum;10258;209263,19999999998
307463272;SOCIEDAD BÍBLICA;1;1;39,84;250;9960,0;5_green;platinum;38123;1518820,32
307619393;KLIGHT.CREE.LED;1;1;46,8;1;46,8;5_green;gold;1447;67719,59999999999
307773142;CALZADOS LUBI;1;1;36,85;500;18427,5;5_green;platinum;22971;846481,35
308109986;SPINELLI.;1;1;194,4;1;194,4;;;0;0,0
308123574;COLLINSHERRAMIENTAS;4;8;279,66125;1252;113504,53;5_green;platinum;72878;20381152,5775
308857536;DHBTOOLS;1;2;69,78;2;139,56;5_green;platinum;30035;2095842,3
309177801;JUGUETES PONTERIALTO;2;2;73,63;2;147,26;5_green;platinum;8351;614884,13
309196826;FERRECANALSA;2;2;103,60499999999999;2;207,20999999999998;5_green;platinum;9520;986319,5999999999
309453406;CAMUS ELECTRONICA.COM.AR;1;3;27,203333333333333;1001;30412,33;5_green;platinum;23111;628696,2366666667
309720745;TUAVENTURASRL;1;3;75,11333333333333;201;16122,260000000002;5_green;platinum;23021;1729184,0466666666
310104776;BAIC_LONG;1;14;44,37428571428571;14;621,24;;;0;0,0
310173310;GLOBAL UP;3;3;111,79;1500;167683,47;5_green;platinum;21826;2439928,54
310530422;PAÑALERA PARIS;2;8;25,88125;1851;44147,36;5_green;platinum;126608;3276773,3000000003
311505621;SUENHOBONITO;1;1;56,4;1;56,4;5_green;platinum;5327;300442,8
312077041;CAVETOYSSTORE;1;1;96,0;1;96,0;5_green;platinum;6243;599328,0
312214146;LOAD9832557;1;1;0,0;1;0,0;5_green;;10;0,0
312325504;CAFEEXCELENCIAGOURMET;1;1;0,0;1;0,0;5_green;;76;0,0
312958348;TIRURIRUOBJETOS;1;10;38,039;955;45155,759999999995;5_green;platinum;8954;340601,206
313012172;ADRIANA CEPEDA;1;1;10,2;500;5100,0;5_green;silver;905;9231,0
313043158;FARMABELEN.;3;7;33,97625;554;25098,61;5_green;platinum;213020;7237620,775
313211849;UNISHOPEQUIPAMIENTOS;1;1;14,2;50;709,87;5_green;gold;850;12070,0
313603831;FUNDAS ONLYONE;1;1;186,0;1;186,0;5_green;silver;899;167214,0
313645902;DIEMGAMING;1;1;16,8;1;16,8;5_green;silver;1816;30508,800000000003
313691926;VECAT BRAND-AGENT;1;1;46,23;1;46,23;5_green;platinum;9185;424622,55
313733343;TECNORECOPTICAS. AR;1;1;10,68;1;10,68;5_green;;95;1014,6
313815113;GRANKAIMAN;2;2;6,595;151;611,28;5_green;platinum;15109;99643,855
313910812;BUENOS AIRES-BAZAR;2;2;43,61;2;87,22;5_green;platinum;41275;1800002,75
314185718;FERRER LANFRANCHI;1;1;198,0;1;198,0;;;0;0,0
314453988;IVOFACUNDOKOTEK;1;1;70,8;1;70,8;4_light_green;;109;7717,2
314805333;DD2REGALOS;2;2;4,325;101;259,2;5_green;platinum;246403;1065692,975
314922091;PLANTMARKET;4;12;8,364666666666666;1411;6641,3;5_green;platinum;106828;893580,6106666666
314930883;UNIVERSALSHOPS;4;8;11,08625;21151;332637,18;5_green;platinum;168601;1869152,83625
315064984;MA2674653;1;2;27,6;450;11640,0;5_green;platinum;16457;454213,2
315125513;MAKKASAR;1;2;778,44;2;1556,88;5_green;platinum;14132;11000914,08
315172334;DETALLES CHULOS;1;1;47,52;50;2376,0;5_green;gold;4050;192456,0
315237875;DISFRACES RCG;1;15;13,335333333333333;1007;14422,4;5_green;platinum;29849;398046,36466666666
315319163;ASISPORT PORTONES;1;6;0,12;6;0,72;5_green;;15;1,7999999999999998
315431813;KARSFLORIDA;1;8;11,145;8;89,16;;;0;0,0
